Reaction ID,Reaction: Links to Reaxys,Data Count,Number of Reaction Details,Reaction Rank,Record Type,Reactant,Product,Bin,Reaction,Reaction Details: Reaction Classification,Example label,Example title,Fulltext of reaction,Number of Reaction Steps,Multi-step Scheme,Multi-step Details,Number of Stages,Solid Phase,Time (Reaction Details) [h],Temperature (Reaction Details) [C],Pressure (Reaction Details) [Torr],pH-Value (Reaction Details),Other Conditions,Reaction Type,Subject Studied,Prototype Reaction,Named Reaction,Type of reaction description (Reaction Details),Location,Comment (Reaction Details),Product,Yield,Yield (numerical),Yield (optical),Stage Reactant,Reagent,Catalyst,Solvent (Reaction Details),References,Links to Reaxys
538151,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=538151&database=RX&origin=ReaxysOutput&ln=,(9 of 518),8,81,full reaction; has preparation,"cis-4-hydroxy-alpha,alpha,4-trimethyl-cyclohexanemethanol, monohydrate",limonene.,115250,[H]O[H].CC(C)(O)[C@H]1CC[C@@](C)(O)CC1>>CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,,200,,,bei der Destillation,,,,,,,dl-limonene,,,,,,Japanese acid earth,,,Article; Ono; Bulletin of the Chemical Society of Japan; vol. 1; (1926); p. 250; Chemisches Zentralblatt; vol. 98; I; (1927); p. 1004;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1535859&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
538151,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=538151&database=RX&origin=ReaxysOutput&ln=,(9 of 518),8,81,full reaction; has preparation,"cis-4-hydroxy-alpha,alpha,4-trimethyl-cyclohexanemethanol, monohydrate",limonene.,115250,[H]O[H].CC(C)(O)[C@H]1CC[C@@](C)(O)CC1>>CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,,,,,,,,,,,,dl-limonene,,,,,,potassium hydrogensulfate,,,"Article; Wallach; Justus Liebigs Annalen der Chemie; vol. 230; (1885); p. 258,265; Justus Liebigs Annalen der Chemie; vol. 275; (1893); p. 104;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1661679&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
538151,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=538151&database=RX&origin=ReaxysOutput&ln=,(9 of 518),8,81,full reaction; has preparation,"cis-4-hydroxy-alpha,alpha,4-trimethyl-cyclohexanemethanol, monohydrate",limonene.,115250,[H]O[H].CC(C)(O)[C@H]1CC[C@@](C)(O)CC1>>CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,,,,,,,,,,,,dl-limonene,,,,,,acetic anhydride,,,Article; Ginsberg; Zhurnal Russkago Fiziko-Khimicheskago Obshchestva; vol. 29; (1897); p. 255 Anm.; Chemisches Zentralblatt; vol. 68; II; (1897); p. 417;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1661652&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
538151,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=538151&database=RX&origin=ReaxysOutput&ln=,(9 of 518),8,81,full reaction; has preparation,"cis-4-hydroxy-alpha,alpha,4-trimethyl-cyclohexanemethanol, monohydrate",limonene.,115250,[H]O[H].CC(C)(O)[C@H]1CC[C@@](C)(O)CC1>>CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,,,,,,,,,,,,dl-limonene,,,,,,hydrogen bromide,,,Article; Wallach; Justus Liebigs Annalen der Chemie; vol. 239; (1887); p. 15;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1660584&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
538151,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=538151&database=RX&origin=ReaxysOutput&ln=,(9 of 518),8,81,full reaction; has preparation,"cis-4-hydroxy-alpha,alpha,4-trimethyl-cyclohexanemethanol, monohydrate",limonene.,115250,[H]O[H].CC(C)(O)[C@H]1CC[C@@](C)(O)CC1>>CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,,200 - 280,,,,,,,,,,,,,,,,fired clay,,,Patent; BASF; DE254665; Fortschr. Teerfarbenfabr. Verw. Industriezweige; vol. 10; p. 1336;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1528489&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
51209551,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=51209551&database=RX&origin=ReaxysOutput&ln=,(10 of 518),1,81,full reaction; has preparation,acarabose,"n-pentyl methyl ketone; cardiomanol; acetic acid; (D,L)-Phenylalanyl-(D,L)-leucine; limonene.; butan-1-ol",16709; 308708; 16516,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O>>CCCCCC(C)=O.[H]\C(CO)=C(\CO)COC1OC(CO)C(O)C(O)C1O.CC(O)=O.CC(C)CC(NC(=O)C(N)CC1=CC=CC=C1)C(O)=O.CC(=C)C1CCC(C)=CC1.CCCCO,Preparation,,2.3. Adsorption and photocatalytic degradation experiments,"General procedure: The adsorption activity was conducted in dark for rhodamine B(RhB), methyl orange (MO), 4-nitrophenol (4-NP) and phenol(20 mgL1) as targeted organic pollutants. A 50mg photocatalyst was dispersed in the above contaminant solutions (50 mL) with constant stirring and then 3mL aliquot was collected with an interval of 10 min and centrifugated. UV-vis spectrophotometer was used to determine the concentration based on their absorbances pectra. After 30 min successive adsorption experiment, the photocatalyticactivity of as prepared photocatalyst was investigated under visible light irradiation (500W, Xenon lamp, l 420 nm). Ata certain interval of time, 3mL of sample was collected, centrifugatedand the concentration was then determined by UV-vis spectrophotometer (Shimadzu UV2800 spectrophotometer). All the photodegradation experiment was conducted at room temperature.",1,,,,,,20,,,UV-irradiation,,,,,Experimental part,,,,,,,,,,water,"Article; Arif, Muhammad; Zhang, Min; Yao, Jiacheng; Yin, Hongfei; Li, Pengfei; Hussain, Ijaz; Liu, Xiaoheng; Journal of Alloys and Compounds; vol. 792; (2019); p. 878 - 893;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=76395516&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
3249275,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=3249275&database=RX&origin=ReaxysOutput&ln=,(11 of 518),1,80,full reaction; has preparation,"(2Z,6E)-3,7-dimethyl-8-trimethylsilyl-2,6-octadien-1-ol",limonene.,82924,C\C(CC\C=C(/C)C[Si](C)(C)C)=C\CO>>CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,1,-23,,,,,,,,,,,limonene.,77 percent,77,,,titanium tetrachloride; N-methylaniline,,dichloromethane,"Article; Itoh, Akira; Saito, Tadashi; Oshima, Koichiro; Nozaki, Hitosi; Bulletin of the Chemical Society of Japan; vol. 54; 5; (1981); p. 1456 - 1459;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5745402&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
23157237,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=23157237&database=RX&origin=ReaxysOutput&ln=,(12 of 518),1,80,no reaction scheme,cis-polyisoprene; polystyrene,,,,Chemical behaviour,1,Example 1,"A 50/50 (by weight) blend of cis-polyisoprene (Goodyear Natysyn), containing 96% (by weight) plus of synthetic cis-1,4-polyisoprene, and beads of polystyrene commercial grade clear were added to the various reactors. [0058] Reactor 1 was a 24 inch by a 2 inch diameter pipe SCH 40 of 304 stainless steel which was capped at the ends. The reactor was heated with a propane burner having a flame temperature of approximately 1,800 F. with a burner size of approximately 24 inches long and 2 inches in width. The reactor contained one pound of the blend and was heated at the rate of 41, 000 btu's per pound per hour. The heating time with regard to exhaustive pyrolysis was approximately 30 minutes. [0059] Reactor 2 was a 36 inch by 4 inch diameter pipe containing two 150 pound flanges on the ends thereof covered by 150 pound blind flanges. The reactor contained 10 pounds of the blend and was heated with the same burner as reactor 1, resulting in a heated rate of 4,100 btu's per pound charge per hour. The sample/reactor was heated until exhaustive pyrolysis occurred at about 1 hour and 55 minutes. [0060] Reactor 3 was the same as reactor 4 set forth herein below and was also heated with propane at a temperature of approximately 1,800 F. The size of the burner was about 400,000 btu's per hour. 100 pounds of the blend was added to the reactor resulting in a heated rate of 4,000 btu's per pound charge per hour. After a period of approximately 2 hours exhaustive pyrolysis had occurred. [0061] Reactor 4 was a 400 gallon reactor having spherical heads with a 4 foot diameter and inch thickness. The shell of the stainless steel reactor was ¼ inch by 4 foot in length by 4 foot in diameter. This reactor was heated with the same propane heat source of about 400,000 btu's per hour. 1,000 pounds of the blend was added to the reactor yielding a heated rate of 400 btu's per pound charge per hour. After approximately 6 hours and 10 minutes exhaustive pyrolysis was reached. [0062] All reactors were purged three times to 15 psig with CO2 prior to the pyrolosis of the above described examples. [0063] Standard conventional equipment such as a heat exchanger (condenser), surge tank and pressure regulator for escaping gas, were attached to the reactors to extract and collect the products. The pressures during the reactions were low generally of the range of 0 to 5 psig.",1,,,,,0.5 - 6.2,982.212,0 - 258.581,,,,Conversion of starting material,,,,Page 5; 6,,,91 - 95.8 percent,91,,,,,,"Patent; Grispin, Charles W.; US2004/204620; (2004); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=350108&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
201733,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=201733&database=RX&origin=ReaxysOutput&ln=,(13 of 518),5,79,full reaction; has preparation; has multi-step,Geraniol,limonene.,109829,C\C(C)=C/CC\C(C)=C\CO>>CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,,200,,,,,,,,,,,,,,,,pyrographite,,,"Article; Kimura; Bulletin of the Chemical Society of Japan; vol. 10; (1935); p. 330,333;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1550731&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
201733,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=201733&database=RX&origin=ReaxysOutput&ln=,(13 of 518),5,79,full reaction; has preparation; has multi-step,Geraniol,limonene.,109829,C\C(C)=C/CC\C(C)=C\CO>>CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,0.416667,55,,,electrolysis,,,,,,,Yield given,,,,,,lithium perchlorate; tetraethylammonium perchlorate,,"1,2-dichloro-ethane",Article; Uneyama; Isimura; Torii; Bulletin of the Chemical Society of Japan; vol. 58; 6; (1985); p. 1859 - 1860;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5952216&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
201733,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=201733&database=RX&origin=ReaxysOutput&ln=,(13 of 518),5,79,full reaction; has preparation; has multi-step,Geraniol,limonene.,109829,C\C(C)=C/CC\C(C)=C\CO>>CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,,,,,,,,,,,,dl-limonene,,,,,,phosphorus pentoxide; Petroleum ether,,,Article; Eckart; Chemische Berichte; vol. 24; (1891); p. 4208;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1297263&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
201733,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=201733&database=RX&origin=ReaxysOutput&ln=,(13 of 518),5,79,full reaction; has preparation; has multi-step,Geraniol,limonene.,109829,C\C(C)=C/CC\C(C)=C\CO>>CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,,,,,,,,,,,,dl-limonene,,,,,,formic acid,,,Article; Bertram; Gildemeister; Journal fur praktische Chemie (Leipzig 1954); vol. &lt;2&gt;53; (1896); p. 233; Journal fuer Praktische Chemie (Leipzig); vol. &lt;2&gt;56; (1897); p. 507;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1297240&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
201733,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=201733&database=RX&origin=ReaxysOutput&ln=,(13 of 518),5,79,full reaction; has preparation; has multi-step,Geraniol,limonene.,109829,C\C(C)=C/CC\C(C)=C\CO>>CC(=C)C1CCC(C)=CC1,Multi-step reaction,,,,3,Reaction-ID:201733-Steps:997523;1974605;2647023,1: 86 percent; 2: NaI / acetone / 1 h / 0 - 2 C; 3: triethylamine / hexane / 6 h / 25 C / Irradiation,,,,,,,,,,,,,,,,,,,,triethylamine; sodium iodide,,hexane; acetone,"Article; Saplay, K. M.; Damodaran, N. P.; Dev, Sukh; Tetrahedron; vol. 39; 48; (1983); p. 2999 - 3004;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5610237&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
3255265,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=3255265&database=RX&origin=ReaxysOutput&ln=,(14 of 518),1,79,full reaction; has preparation,"(2Z,6E)-3,7-dimethyl-8-tributylstannyl-2,6-octadien-1-ol",limonene.,82867,CCCC[Sn](CCCC)(CCCC)C\C(C)=C\CC\C(C)=C/CO>>CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,2,-23,,,,,,,,,,,limonene.,73 percent,73,,,titanium tetrachloride; N-methylaniline,,dichloromethane,"Article; Itoh, Akira; Saito, Tadashi; Oshima, Koichiro; Nozaki, Hitosi; Bulletin of the Chemical Society of Japan; vol. 54; 5; (1981); p. 1456 - 1459;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5745402&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
42346814,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=42346814&database=RX&origin=ReaxysOutput&ln=,(15 of 518),2,79,full reaction; has preparation,Pinene,Terpinolene; D-limonene,319242; 319348,CC1=CCC2CC1C2(C)C>>C\C(C)=C1/CCC(C)=CC1.CC(=C)[C@@H]1CCC(C)=CC1,Preparation,,Isomerization of a-pinene,"The formula on isomerization of a-pinene is shown in Scheme 2. The reactions were achieved in a glass reactor provided with a magnetic stirrer, sampling port, temperature bath, and condenser. Then 0.04 mol a-pinene was loaded into the reactor, stirred, and warmed to the desired temperature. Once the desired temperature was attained, the catalyst was loaded into the reactor. Then, the solvent system became a homogeneous phase. The reaction products were analyzedby gas chromatography by taking samples at 120, 180, 240, 300, and 360 min after adding the catalyst, respectively. When the reaction finished, the products cooled to RT at the end of the reaction. When the temperature fell down to RT, the catalyst can separate by centrifugation from the reaction system and easily be recovered. Reaction liquid was washed to neutrality with a Na2CO3 solution and a saturated NaCl solution, then immediately analyzed with a GC17 Shimadzu gas chromatograph equipped with a FID and a capillary DB1 column (60 m in length). The reaction products were identified by comparing the retention times of terpene standards or using their Kovats index with confirmation by mass spectroscopy. The compounds present in the samples were identified in a Thermofinigan GC Top8000/Voyager MS Gas chromatograph/mass spectrometer system. The column used was an All Tech AT-5 capillary column 30 m in length and 0.25 mm in internal diameter. The temperatures of the injector and the transference line were maintained constant at 260 C. The initial temperature of the furnace was maintained at 80 Cfor 2 min. Then it was increased at the rate of 4 C/min up to 160 C, and kept for2 min. Finally, the temperature was raised at a rate of 10 C/min up to 250 C, maintained for 2 min.",1,,,,,4,140,,,Green chemistry,,,Reagent/catalyst,,Experimental part,,,,,,,,C4H6N2*H(1+)*Cl4Fe(1-),,,"Article; Liu, Yue; Li, Lu; Xie, Cong Xia; Research on Chemical Intermediates; vol. 42; 2; (2016); p. 559 - 569;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=68716405&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
42346814,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=42346814&database=RX&origin=ReaxysOutput&ln=,(15 of 518),2,79,full reaction; has preparation,Pinene,Terpinolene; D-limonene,319242; 319348,CC1=CCC2CC1C2(C)C>>C\C(C)=C1/CCC(C)=CC1.CC(=C)[C@@H]1CCC(C)=CC1,Preparation,,Isomerization of a-pinene,"The formula on isomerization of a-pinene is shown in Scheme 2. The reactions were achieved in a glass reactor provided with a magnetic stirrer, sampling port, temperature bath, and condenser. Then 0.04 mol a-pinene was loaded into the reactor, stirred, and warmed to the desired temperature. Once the desired temperature was attained, the catalyst was loaded into the reactor. Then, the solvent system became a homogeneous phase. The reaction products were analyzedby gas chromatography by taking samples at 120, 180, 240, 300, and 360 min after adding the catalyst, respectively. When the reaction finished, the products cooled to RT at the end of the reaction. When the temperature fell down to RT, the catalyst can separate by centrifugation from the reaction system and easily be recovered. Reaction liquid was washed to neutrality with a Na2CO3 solution and a saturated NaCl solution, then immediately analyzed with a GC17 Shimadzu gas chromatograph equipped with a FID and a capillary DB1 column (60 m in length). The reaction products were identified by comparing the retention times of terpene standards or using their Kovats index with confirmation by mass spectroscopy. The compounds present in the samples were identified in a Thermofinigan GC Top8000/Voyager MS Gas chromatograph/mass spectrometer system. The column used was an All Tech AT-5 capillary column 30 m in length and 0.25 mm in internal diameter. The temperatures of the injector and the transference line were maintained constant at 260 C. The initial temperature of the furnace was maintained at 80 Cfor 2 min. Then it was increased at the rate of 4 C/min up to 160 C, and kept for2 min. Finally, the temperature was raised at a rate of 10 C/min up to 250 C, maintained for 2 min.",1,,,,,4,140,,,Green chemistry,,,,,Experimental part,,,,,,,,C4H6N2*H(1+)*Cl5Sn(1-),,,"Article; Liu, Yue; Li, Lu; Xie, Cong Xia; Research on Chemical Intermediates; vol. 42; 2; (2016); p. 559 - 569;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=68716405&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
54097023,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=54097023&database=RX&origin=ReaxysOutput&ln=,(16 of 518),1,79,full reaction; has preparation,neryl chloride,Terpinolene; alpha-terpinyl chloride; limonene.,312335; 12336; 109829,C\C(C)=C/CC\C(C)=C/CCl>>C\C(C)=C1/CCC(C)=CC1.CC1=CCC(CC1)C(C)(C)Cl.CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,24,25,,,Inert atmosphere; Sealed tube,,,,,Experimental part,supporting information,,Terpinolene; alpha-terpinyl chloride; limonene.,17.47 percent; 43.15 percent; 19.28 percent,17.47; 43.15; 19.28,,,"1,3-bis[3,5-bis(trifluoromethyl)phenyl]urea; sodium hydrogencarbonate",,chloroform-d1,"Article; Jacobsen, Eric N.; Kutateladze, Dennis A.; Strassfeld, Daniel A.; Journal of the American Chemical Society; vol. 142; 15; (2020); p. 6951 - 6956;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=79774648&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
2027467,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=2027467&database=RX&origin=ReaxysOutput&ln=,(17 of 518),2,78,full reaction,geranyl diphosphate,(-)-(S)-limonene,109759,C\C(C)=C/CC\C(C)=C\COP(O)(=O)OP(O)(O)=O>>CC(=C)[C@H]1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,6,30,,,"0.1M TES buffer, pH=7.0, limonene synthetase",,Mechanism,,,,,,,,,,,magnesium chloride,,,"Article; Suga, Takayuki; Hirata, Toshifumi; Izumi, Shunsuke; Hiraga, Yoshikazu; Okamoto, Kazuki; Chemistry Letters; (1988); p. 115 - 118;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5678178&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
2027467,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=2027467&database=RX&origin=ReaxysOutput&ln=,(17 of 518),2,78,full reaction,geranyl diphosphate,(-)-(S)-limonene,109759,C\C(C)=C/CC\C(C)=C\COP(O)(=O)OP(O)(O)=O>>CC(=C)[C@H]1CCC(C)=CC1,Chemical behaviour,,5.4. The GC-MS assay,"General procedure: The reaction system in a total volume of 400 mul contains 25 mM Mopso (pH 7.0), 15 mM MgCl2, 1.0 mM DTT, 10% (v/v) glycerol, 68.5 muM GPP and 2 mug S-limonene synthase. The reaction was performed at 37 C for 40 min. To trap the limonene, 400 ml hexane was added on top of the reaction mixture and vortexed for 30 min. The mixture was centrifuged to separate the organic layer. 1 mul of hexane containing the analytes was analyzed by GC-MS (ThermoTrace GC Ultra& ISQ). The sample was injected into a HP-88 column 100mx250muMx0.20muM thickness (Agilent). Helium (ultra purity) at a flow rate 1.0 ml/min was used as a carrier gas. The oven temperature was first kept constant at 50 C for 1 min, and then increased to 130 C at the increment of 3 C/min, then increased to 220 C at the increment of 50 C/min, and finally held at thistemperature for 5 min. The injector and transfer line temperatureswere set at 250 C. Monoterpenes were identified from mass spectra and GC retention times by comparing with available authentic standards (S-limonene, alpha-pinene and beta-pinene) and spectra in libraries (alpha-phellandrene, beta-phellandrene and sabinene). The proportion of each product was based on the ratio of the relative peak abundance. The relative activity is calculated by dividing the total peak area for terpene products of one particular enzyme by that of the wild type limonene synthase.",1,,,,,0.666667,37,,7,Enzymatic reaction,,Mechanism,Reagent/catalyst,,Experimental part,,chemoselective reaction,(-)-(S)-limonene,96 percentChromat.,,,,"Mentha spicata S-limonene synthase; magnesium chloride; D,L-dithiothreitol",,hexane; glycerol,"Article; Xu, Jinkun; Ai, Ying; Wang, Jianhui; Xu, Jingwei; Zhang, Yongkang; Yang, Dong; Phytochemistry; vol. 137; (2017); p. 34 - 41;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=70878129&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
28852102,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=28852102&database=RX&origin=ReaxysOutput&ln=,(18 of 518),1,78,full reaction; has preparation,(+)-limonene,C10H11(2)H5,,CC(=C)C1CCC(C)=CC1>>[2H]C([2H])=C(C1CCC(C)=CC1)C([2H])([2H])[2H],Preparation,,,,1,,,,,120,70,,,Inert atmosphere,,,,,,supporting information; experimental part,,,,,,,C21H35N3PRu*F6P(1-); water-d2,,[(2)H6]acetone,"Article; Erdogan, Guelin; Grotjahn, Douglas B.; Journal of the American Chemical Society; vol. 131; 30; (2009); p. 10354 - 10355;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=8797358&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
