Reaction ID,Reaction: Links to Reaxys,Data Count,Number of Reaction Details,Reaction Rank,Record Type,Reactant,Product,Bin,Reaction,Reaction Details: Reaction Classification,Example label,Example title,Fulltext of reaction,Number of Reaction Steps,Multi-step Scheme,Multi-step Details,Number of Stages,Solid Phase,Time (Reaction Details) [h],Temperature (Reaction Details) [C],Pressure (Reaction Details) [Torr],pH-Value (Reaction Details),Other Conditions,Reaction Type,Subject Studied,Prototype Reaction,Named Reaction,Type of reaction description (Reaction Details),Location,Comment (Reaction Details),Product,Yield,Yield (numerical),Yield (optical),Stage Reactant,Reagent,Catalyst,Solvent (Reaction Details),References,Links to Reaxys
36979263,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=36979263&database=RX&origin=ReaxysOutput&ln=,(5 of 307),2,97,half reaction; has preparation,cellulose,propylene glycol; mannitol; D-sorbitol; ethylene glycol; glycerol,,>>CC(O)CO.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.OCCO.OCC(O)CO,Preparation,,Catalytic Reaction,"The catalytic conversion of cellulose (Merck, microcrystalline with an average particle size of about 90 mum and a specific surface area of 1.7 m2 g-1) was carried outin a stainless-steel autoclave (Parr Instrument Company) at 5 MPa of H2 pressure (measured at room temperature) and 518 K. For each reaction, 0.25 g of cellulose, a designated amount of catalyst, and 25 mL of deionized water were placed in a 75 mL autoclave, and the resulting mixture was stirred at 800 rpm. For the recycling test, the catalysts were recovered after each run by filtration and washed several times with deionized water before being used in the next reaction together with the same amounts of cellulose and water used in the first run. The liquid-phase products were analyzed by HPLC on an Agilent 1200 system equipped with a Shodex Sugar SC1011 column and a differential refractive index detector (RID). HPLC analysis was conducted at a column temperature of 318 K using water as the mobile phase with a flow rate of 0.6 mL min-1. The samples were injected with an injection volume of 5.0 muL. Gaseous products were analyzed by GC on an Agilent 6890N system equipped with a TDX-1 column and a TCD. Cellulose conversions were determined by measuring the difference in the cellulose weight before and after the reaction. The polyol yields were calculated on the basis of the amount of carbon according to the equation: yield (C%) = (mass of carbon in the products)/(mass of carbon in the cellulose charged into the reactor) × 100%. The carbon content of the cellulose fed into the reactor was 4230 ppm.21 The yields of EG and 1,2-PG from the cited literature reports have also been presented in the carbon yields.",1,,,,,2,244.84,37503.8,,Autoclave,,,Reagent/catalyst,,Experimental part,,,,,,,,zinc(II) nitrate hexahydrate; hydrogen,,water,"Article; Sun, Ruiyan; Wang, Tingting; Zheng, Mingyuan; Deng, Weiqiao; Pang, Jifeng; Wang, Aiqin; Wang, Xiaodong; Zhang, Tao; ACS Catalysis; vol. 5; 2; (2015); p. 874 - 883;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=65382534&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,11,Example: 11,"To 0.5 g of glucose in 40 ml of H20, HRO/Na-beta catalyst (50 mg) was added in a reactor vessel. The reactor vessel was then heated at 120 C for 1 h under H2 pressure (20 bar). After completion of the reaction, the catalyst was separated by using centrifuge and the obtained clear product mixture was analyzed by UHPLC. The reaction gave 100% conversionglucose with 100% yield of sorbitol.",1,,,,,1,120,15001.5,,,,,,,,Page/Page column 13; 20,,D-sorbitol,100 percent,100,,,hydrogen,,water,"Patent; COUNCIL OF SCIENTIFIC &amp; INDUSTRIAL RESEARCH; SRINIVASAN, Kannan; GUNDEKARI, Sreedhar; (36 pag.)WO2017/60922; (2017); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=71704043&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,2,120,22502.3,,high pressure reactor,,,,,,body text,,D-sorbitol,94.43 percent,94.43,,,hydrogen,,,"Article; Zhang, Jun; Lin, Lu; Zhang, Junhua; Shi, Jianbin; Carbohydrate Research; vol. 346; 11; (2011); p. 1327 - 1332;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=9052421&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,1,Example 1: Sorbitol,"Glucose monohydrate (198 mg, 1.0 mmol), cat. [Ir] (1.1 mg, 0.002 mmol, 0.2 mol%) and isopropanol (5 mL) were sequentially added to a 25 mL Kelvin tube, protected with N2, and reacted at 120 C. 12h. Cool to room temperature, remove the solvent by rotary evaporation, and then obtain the pure target compound by column chromatography (developing solvent: petroleum ether / ethyl acetate).Yield: 92%",1,,,,,12,120,,,Inert atmosphere,,,,,,Paragraph 0023; 0024; 0025; 0026; 0027,,D-sorbitol,92 percent,92,,,"Cp*Ir(6,6'-dionato-2,2'-bipyridine)(H2O)",,isopropyl alcohol,Patent; Nanjing University of Science and Technology; Li Feng; Wang Rongzhou; (4 pag.)CN109384643; (2019); A;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=76179108&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,3,109.84,2400.24,,Autoclave,,,,,Experimental part,,,D-sorbitol,89 percent,89,,,hydrogen,,water; isopropyl alcohol,"Article; Dabral, Saumya; Nishimura, Shun; Ebitani, Kohki; ChemSusChem; vol. 7; 1; (2014); p. 260 - 267;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=62759633&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,40,100,,,,,,,,,,,D-sorbitol,76 percent,76,,,sodium dicyanodihydridoborate,,trifluoroacetic acid,"Article; Garegg, Per J.; Lindberg, Bengt; Konradsson, Peter; Kvarnstroem, Ingemar; Carbohydrate Research; vol. 176; (1988); p. 145 - 148;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5726507&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,Sorbitol Hydrogenation,"We inserted into a transparent bottle containing 2.5 glucose, 0.1 g of nickel powder, 1 g of TiO2 pillared bentonite and 20 ml of distilled water and then sealed. Stirred with a magnetic stirrer and placed under a UV sun rays for 30 days. Then filtered, pH measured and tested with Tollens reagent and Fehling reagents. After that, the filtrate evaporated and sucked up a vacuum to form crystals. Tested melting point and were characterized by FTIR",1,,,,,720,,,,UV-irradiation,,,,,Experimental part,,,D-sorbitol,66.8 percent,66.8,,,water; nickel,,,"Article; Supeno, Minto; Nurhaidapasaribu; Siburian, Rikson; Oriental Journal of Chemistry; vol. 34; 6; (2018); p. 2819 - 2825;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=75706261&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,149.84,,9 - 10,,,,Temperature; pH-value; Reagent/catalyst,,Experimental part,,,D-sorbitol,61 percent,61,,,"Butane-1,4-diol; Cu3Ni3Al2",,water,"Article; Scholz, David; Aellig, Christof; Mondelli, Cecilia; Perez-Ramirez, Javier; ChemCatChem; vol. 7; 10; (2015); p. 1551 - 1558;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=66238915&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,0.5,99.84,37503.8,,,,,,,,supporting information; scheme or table,,D-sorbitol,5.4 percent,5.4,,,water; hydrogen,,,"Article; Kobayashi, Hirokazu; Ito, Yukiko; Komanoya, Tasuku; Hosaka, Yuto; Dhepe, Paresh L.; Kasai, Koji; Hara, Kenji; Fukuoka, Atsushi; Green Chemistry; vol. 13; 2; (2011); p. 326 - 333;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=9006601&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,100 - 110,,,Hydrogenation.bei pH 7.5,,,,,,,,,,,,,water; nickel; sodium carbonate,,,Article; Sultanow et al.; 6; (1953); p. 58; Chem.Abstr.; (1956); p. 13581;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1427687&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,130 - 135,,,,,,,,,,,,,,,,nickel; cyclohexanol,,,Article; Ashida; Nippon Nogeikagaku Kaishi; vol. 20; (1944); p. 621; Chem.Abstr.; (1948); p. 5424;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1371055&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,150,147102,,Hydrogenation,,,,,,,,,,,,,water; nickel,,,"Article; Maksimow et al.; Zhurnal Obshchei Khimii; vol. 9; (1939); p. 936,940; Chemisches Zentralblatt; vol. 111; I; (1940); p. 872;; ; Article; Tettamanzi; Arnaldi; Atti della Accademia delle Scienze di Torino, Classe di Scienze Fisiche, Matematiche e Naturali; vol. 77; (1941); p. 271; Chemisches Zentralblatt; vol. 114; I; (1943); p. 1848;; ; Article; Borissoglebski; Zhurnal Prikladnoi Khimii; vol. 13; (1940); p. 571; Chem.Abstr.; (1941); p. 1032;; ; Article; Iwanow; Chemical Abstracts; (1945); p. 5355;; ; Article; Rigamonti; Beati; Rendiconti - Istituto Lombardo Accademia di Scienze e Lettere, A: Scienze Matematiche, Fisiche, Chimiche e Geologiche; vol. 73; (1940); p. 641; Chemisches Zentralblatt; vol. 112; II; (1941); p. 1680;; ; Article; Covert; Connor; Adkins; Journal of the American Chemical Society; vol. 54; (1932); p. 1651,1658;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=540822;1371050;1371051;1371053;1371054;1561289&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,150,147102,,Hydrogenation,,,,,,,,,,,,,water; nickel,,,"Article; Maksimow et al.; Zhurnal Obshchei Khimii; vol. 9; (1939); p. 936,940; Chemisches Zentralblatt; vol. 111; I; (1940); p. 872;; ; Article; Tettamanzi; Arnaldi; Atti della Accademia delle Scienze di Torino, Classe di Scienze Fisiche, Matematiche e Naturali; vol. 77; (1941); p. 271; Chemisches Zentralblatt; vol. 114; I; (1943); p. 1848;; ; Article; Borissoglebski; Zhurnal Prikladnoi Khimii; vol. 13; (1940); p. 571; Chem.Abstr.; (1941); p. 1032;; ; Article; Iwanow; Chemical Abstracts; (1945); p. 5355;; ; Article; Rigamonti; Beati; Rendiconti - Istituto Lombardo Accademia di Scienze e Lettere, A: Scienze Matematiche, Fisiche, Chimiche e Geologiche; vol. 73; (1940); p. 641; Chemisches Zentralblatt; vol. 112; II; (1941); p. 1680;; ; Article; Covert; Connor; Adkins; Journal of the American Chemical Society; vol. 54; (1932); p. 1651,1658;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=540822;1371050;1371051;1371053;1371054;1561289&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,20 - 30,,,durch elektrolytische Reduktion bei pH 10-11 an amalgamierten Bleikathoden,,,,,,,,,,,,,water,,,"Article; Belenkaja; Belosersski; Zhurnal Obshchei Khimii; vol. 19; (1949); p. 1665; Chem.Abstr.; (1950); p. 956;; ; Article; Sugino; Hayashi; Nippon Kagaku Kaishi/Journal of the Chemical Society of Japan; vol. 65; (1944); p. 460; Chem.Abstr.; (1947); p. 3758;; ; Article; Hirayama; Nippon Kagaku Kaishi/Journal of the Chemical Society of Japan; vol. 66; (1945); p. 16; Chem.Abstr.; (1948); p. 7169;; ; Article; Taylor; vol. 44; (1937); p. 588; Chemisches Zentralblatt; vol. 109; I; (1938); p. 1659;; ; Article; Creighton; Transactions of the Electrochemical Society; vol. 75; p. 296,298,301; Chemisches Zentralblatt; vol. 110; I; (1939); p. 3798;; ; Patent; Atlas Powder Co.; US1990582; (1932);; ; Patent; Atlas Powder Co.; GB760507;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1371025;1371028;1371029;1371030;1371031;1371032;1371033&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,,,,durch elektrolytische Reduktion an Zinkkathode,,,,,,,,,,,,,,,,Patent; Atlas Powder Co.; US2289189; (1939);,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1371026&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,,,,durch elektrolytische Reduktion an Aluminium-Nickelkathode,,,,,,,,,,,,,,,,Article; Belenkaja; Belosersski; Zhurnal Obshchei Khimii; vol. 19; (1949); p. 1665; Chem.Abstr.; (1950); p. 956;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1371025&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,120 - 145,110326,,Hydrogenation,,,,,,,,,,,,,nickel silicate-bauxit; water; nickel,,,Patent; Shell Devel.Co.; US2650941; (1950);,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1427690&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,125,95616,,Hydrogenation,,,,,,,,,,,,,aluminum oxide; ethanol; nickel; magnesium,,,"Article; Szewczyk et al.; vol. 2; (1951); p. 25,34; Chem.Abstr.; (1953); p. 3235;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1427689&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,80,29420.3,,Hydrogenation,,,,,,,,,,,,,methanol; nickel; magnesium,,,Report; Manta et al.; Lucrarile Conf.nation.Farm.Bukarest 1958 S.24;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1427688&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,80,29420.3,,Hydrogenation,,,,,,,,,,,,,ethanol; nickel; magnesium,,,Report; Manta et al.; Lucrarile Conf.nation.Farm.Bukarest 1958 S.24;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1427688&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204184,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204184&database=RX&origin=ReaxysOutput&ln=,(6 of 307),58,96,full reaction; has preparation; has multi-step,D-glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,140,13239.1,,Hydrogenation,,,,,,,,,,,,,water; nickel; palladium,,,Article; Bose et al.; Science and Culture; vol. 16; (1950); p. 164;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1427685&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
